,0.0,1.3043478260869566e-06,2.6086956521739132e-06,3.91304347826087e-06,5.2173913043478265e-06,6.521739130434783e-06,7.82608695652174e-06,9.130434782608697e-06,1.0434782608695653e-05,1.173913043478261e-05,1.3043478260869566e-05,1.4347826086956522e-05,1.565217391304348e-05,1.6956521739130437e-05,1.8260869565217393e-05,1.956521739130435e-05,2.0869565217391306e-05,2.2173913043478262e-05,2.347826086956522e-05,2.4782608695652175e-05,2.608695652173913e-05,2.7391304347826088e-05,2.8695652173913044e-05,3e-05
0.28,0.2,0.6,0.5,0.5,0.6,0.6,0.6,0.6,0.9,0.6,0.9,0.8,0.7,1.0,1.0,1.0,1.0,0.8,0.9,1.0,1.0,1.0,0.9,1.0
0.29333333333333333,0.7,0.4,0.4,0.9,0.8,0.7,0.4,0.9,0.9,0.9,0.7,0.8,0.9,1.0,0.9,1.0,1.0,0.8,1.0,0.9,1.0,1.0,1.0,1.0
0.3066666666666667,0.7,0.8,0.9,0.9,0.9,0.7,0.8,0.9,1.0,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.32,0.5,0.9,0.6,0.9,0.9,1.0,0.8,0.9,1.0,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
