5.000000000000000000e+01,5.000196031257606677e+01,5.000668591952241826e+01,5.000823254600673806e+01,5.001020281769373099e+01,5.001407690755183921e+01,5.001650308309665149e+01,5.002024567469831595e+01,5.002524741236983630e+01,5.003302796265951002e+01,5.004164461665901342e+01,5.004885663773787030e+01,5.005379467209146327e+01,5.005769186896181822e+01,5.006126461715725640e+01,5.006471724511125387e+01,5.006809364448943711e+01,5.007137447922707452e+01,5.007449980165614534e+01,5.007738011876885054e+01,5.007991893627066560e+01,5.008204738720767324e+01,5.008375034654346081e+01,5.008506499393658373e+01,5.008605788965191152e+01,5.008680066575182366e+01,5.008735586366073989e+01,5.008777250940844539e+01,5.008808693943638701e+01,5.008832538480847774e+01,5.008850661899172962e+01,5.008864410623741747e+01,5.008874758618670597e+01,5.008882419208281789e+01,5.008887922436321816e+01,5.008891668224546123e+01,5.008893962933259303e+01,5.008895044648529904e+01,5.008895100828768676e+01,5.008894280760238615e+01,5.008892704466727963e+01,5.008890469178665228e+01,5.008887654106295173e+01,5.008884324020792889e+01,5.008880531986343954e+01,5.008876321478442861e+01,5.008871728051247629e+01,5.008866780667955254e+01,5.008861502775011587e+01,5.008855913178332742e+01,5.008850026764118013e+01,5.008843855095985731e+01,5.008837406912498125e+01,5.008830688543672949e+01,5.008823704261057230e+01,5.008816456573003251e+01,5.008808946474510293e+01,5.008801173659291806e+01,5.008793136700354154e+01,5.008784833204299503e+01,5.008776259943696374e+01,5.008767412971149469e+01,5.008758287718113422e+01,5.008748879081019822e+01,5.008739181496879667e+01,5.008729189010183092e+01,5.008718895332648202e+01,5.008708293897124975e+01,5.008697377906760551e+01,5.008686140380368101e+01,5.008674574194798623e+01,5.008662672124984994e+01,5.008650426882235962e+01,5.008637831151261111e+01,5.008624877626338190e+01,5.008611559046956074e+01,5.008597868233226080e+01,5.008583798121291863e+01,5.008569341798926899e+01,5.008554492541470182e+01,5.008539243848212408e+01,5.008523589479317906e+01,5.008507523493325664e+01,5.008491040285262130e+01,5.008474134625353003e+01,5.008456801698314109e+01,5.008439037143160988e+01,5.008420837093468947e+01,5.008402198217981294e+01,5.008383117761452041e+01,5.008363593585579565e+01,5.008343624209870626e+01,5.008323208852262098e+01,5.008302347469295057e+01,5.008281040795626637e+01,5.008259290382652296e+01,5.008237098635981255e+01,5.008214468851504364e+01,5.008191405249775841e+01,5.008167913008418992e+01,5.008143998292253229e+01,5.008119668280834702e+01,5.008094931193095078e+01,5.008069796308756594e+01,5.008044273986205752e+01,5.008018375676501677e+01,5.007992113933210732e+01,5.007965502417754777e+01,5.007938555899985289e+01,5.007911290253696279e+01,5.007883722446823072e+01,5.007855870526089603e+01,5.007827753595893938e+01,5.007799391791256483e+01,5.007770806244695194e+01,5.007742019046926174e+01,5.007713053201332087e+01,5.007683932572196994e+01,5.007654681826753063e+01,5.007625326371137930e+01,5.007595892280421879e+01,5.007566406222927213e+01,5.007536895379113417e+01,5.007507387355378370e+01,5.007477910093172824e+01,5.007448491773899946e+01,5.007419160720121454e+01,5.007389945293655842e+01,5.007360873791198230e+01,5.007331974338153202e+01,5.007303274781397562e+01,5.007274802581738271e+01,5.007246584706852843e+01,5.007218647525522215e+01,5.007191016703966824e+01,5.007163717105112255e+01,5.007136772691586657e+01,5.007110206433235078e+01,5.007084040219906740e+01,5.007058294780232899e+01,5.007032989607044016e+01,5.007008142890033042e+01,5.006983771456191334e+01,5.006959890718455597e+01,5.006936514632938895e+01,5.006913655665005081e+01,5.006891324764369955e+01,5.006869531349294533e+01,5.006848283299855495e+01,5.006827586960167764e+01,5.006807447149338230e+01,5.006787867180845097e+01,5.006768848889944223e+01,5.006750392668624272e+01,5.006732497507570656e+01,5.006715161044520812e+01,5.006698379618352845e+01,5.006682148328209792e+01,5.006666461096919107e+01,5.006651310737961325e+01,5.006636689025229003e+01,5.006622586764817129e+01,5.006608993868100299e+01,5.006595899425379059e+01,5.006583291779402600e+01,5.006571158598112703e+01,5.006559486946008519e+01,5.006548263353560912e+01,5.006537473884185374e+01,5.006527104198311662e+01,5.006517139614167178e+01,5.006507565164935158e+01,5.006498365652012694e+01,5.006489525694150444e+01,5.006481029772304225e+01,5.006472862270081237e+01,5.006465007509719101e+01,5.006457449783565039e+01,5.006450173381073654e+01,5.006443162611373054e+01,5.006436401821477489e+01,5.006429875410260877e+01,5.006423567838317723e+01,5.006417463633864173e+01,5.006411547394852590e+01,5.006405803787476572e+01,5.006400217541263942e+01,5.006394773440967327e+01,5.006389456315455533e+01,5.006384251023840193e+01,5.006379142439060104e+01,5.006374115429167659e+01,5.006369154836561108e+01,5.006364245455428374e+01,5.006359372007673159e+01,5.006354519117608959e+01,5.006349671285735070e+01,5.006344812861916438e+01,5.006339928018321928e+01,5.006335000722508966e+01,5.006330014711060983e+01,5.006324953464230276e+01,5.006319800182078694e+01,5.006314537762646921e+01,5.006309148782725771e+01,5.006303615481860447e+01,5.006297919750253556e+01,5.006292043121290192e+01,5.006285966769446105e+01,5.006279671514386820e+01,5.006273137832091891e+01,5.006266345873875423e+01,5.006259275494177530e+01,5.006251906288007092e+01,5.006244217638892025e+01,5.006236188778163410e+01,5.006227798856322408e+01,5.006219027027160706e+01,5.006209852545178052e+01,5.006200254876685563e+01,5.006190213824808666e+01,5.006179709668376177e+01,5.006168723314437585e+01,5.006157236463872096e+01,5.006145231789245287e+01,5.006132693123745270e+01,5.006119605659689142e+01,5.006105956154739545e+01,5.006091733143633604e+01,5.006076927152876266e+01,5.006061530915542335e+01,5.006045539583043791e+01,5.006028950930470245e+01,5.006011765551906478e+01,5.005993987041998139e+01,5.005975622159942873e+01,5.005956680972087725e+01,5.005937176969370483e+01,5.005917127155980495e+01,5.005896552105851072e+01,5.005875475983879141e+01,5.005853926529170650e+01,5.005831934998064270e+01,5.005809536065225274e+01,5.005786767681719596e+01,5.005763670889653127e+01,5.005740289593695991e+01,5.005716670290589576e+01,5.005692861758555523e+01,5.005668914709345785e+01,5.005644881406503544e+01,5.005620815254214051e+01,5.005596770361871251e+01,5.005572801090180945e+01,5.005548961585211032e+01,5.005525305307262585e+01,5.005501884561778070e+01,5.005478750039657143e+01,5.005455950374351914e+01,5.005433531722911766e+01,5.005411537377762698e+01,5.005390007415448395e+01,5.005368978387792112e+01,5.005348483060060261e+01,5.005328550199662629e+01,5.005309204417795854e+01,5.005290466065249433e+01,5.005272351182368595e+01,5.005254871501970371e+01,5.005238034502868771e+01,5.005221843510621937e+01,5.005206297841179008e+01,5.005191392982358423e+01,5.005177120807486801e+01,5.005163469815132515e+01,5.005150425388652025e+01,5.005137970069243636e+01,5.005126083836362483e+01,5.005114744389651804e+01,5.005103927426998922e+01,5.005093606913893467e+01,5.005083755339890672e+01,5.005074343958705896e+01,5.005065343009184176e+01,5.005056721915144635e+01,5.005048449462809401e+01,5.005040493955239356e+01,5.005032823343847781e+01,5.005025405337662647e+01,5.005018207491554705e+01,5.005011197275139523e+01,5.005004342124485106e+01,5.004997609479126908e+01,5.004990966807218911e+01,5.004984381621915901e+01,5.004977821492309431e+01,5.004971254052412633e+01,5.004964647011831147e+01,5.004957968171832050e+01,5.004951185450537565e+01,5.004944266920937679e+01,5.004937180865265844e+01,5.004929895849062405e+01,5.004922380817897931e+01,5.004914605219256174e+01,5.004906539151446765e+01,5.004898153540662520e+01,5.004889420346356843e+01,5.004880312794084318e+01,5.004870805633758124e+01,5.004860875420049382e+01,5.004850500810369596e+01,5.004839662874651651e+01,5.004828345410006563e+01,5.004816535252369647e+01,5.004804222576533590e+01,5.004791401175538823e+01,5.004778068710303529e+01,5.004764226920648440e+01,5.004749881789495447e+01,5.004735043652985382e+01,5.004719727250498806e+01,5.004703951710055065e+01,5.004687740466192025e+01,5.004671121109166876e+01,5.004654125166069889e+01,5.004636787816153998e+01,5.004619147544310209e+01,5.004601245738113136e+01,5.004583126235184665e+01,5.004564834828778430e+01,5.004546418740424940e+01,5.004527926069196297e+01,5.004509405227657481e+01,5.004490904374817717e+01,5.004472470856418909e+01,5.004454150662648715e+01,5.004435987912896877e+01,5.004418024376440144e+01,5.004400299036999655e+01,5.004382847707967841e+01,5.004365702703790930e+01,5.004348892571548646e+01,5.004332441885277660e+01,5.004316371104025762e+01,5.004300696493129408e+01,5.004285430106774868e+01,5.004270579828610011e+01,5.004256149466046821e+01,5.004242138892975333e+01,5.004228544234923959e+01,5.004215358090243626e+01,5.004202569780679966e+01,5.004190165624714126e+01,5.004178129227267391e+01,5.004166441779771191e+01,5.004155082365140572e+01,5.004144028262847854e+01,5.004133255249998058e+01,5.004122737895076511e+01,5.004112449841749566e+01,5.004102364080833354e+01,5.004092453209140245e+01,5.004082689674487483e+01,5.004073046006557490e+01,5.004063495033638276e+01,5.004054010085455673e+01,5.004044565182401527e+01,5.004035135211430685e+01,5.004025696088789488e+01,5.004016224909555888e+01,5.004006700083728987e+01,5.003997101458374885e+01,5.003987410425077798e+01,5.003977610011757804e+01,5.003967684957761008e+01,5.003957621771083808e+01,5.003947408766616434e+01,5.003937036084438716e+01,5.003926495687434794e+01,5.003915781337821045e+01,5.003904888552587238e+01,5.003893814538283635e+01,5.003882558106064948e+01,5.003871119568347581e+01,5.003859500618862199e+01,5.003847704198238944e+01,5.003835734347540409e+01,5.003823596052344413e+01,5.003811295080070209e+01,5.003798837813238976e+01,5.003786231081259928e+01,5.003773481993171401e+01,5.003760597773514718e+01,5.003747585603255743e+01,5.003734452467323024e+01,5.003721205010015893e+01,5.003707849399162910e+01,5.003694391199580593e+01,5.003680835256033532e+01,5.003667185585582189e+01,5.003653445278894196e+01,5.003639616409815005e+01,5.003625699952248596e+01,5.003611695703147433e+01,5.003597602210221140e+01,5.003583416702775111e+01,5.003569135023940362e+01,5.003554751562406722e+01,5.003540259181664140e+01,5.003525649144657450e+01,5.003510911031679598e+01,5.003496032649277225e+01,5.003480999927889883e+01,5.003465796805913612e+01,5.003450405097827769e+01,5.003434804343969233e+01,5.003418971639418800e+01,5.003402881439259176e+01,5.003386505337102363e+01,5.003369811813161050e+01,5.003352765947153102e+01,5.003335329089760108e+01,5.003317458484001889e+01,5.003299106824442788e+01,5.003280221737214362e+01,5.003260745157077594e+01,5.003240612568697543e+01,5.003219752067701620e+01,5.003198083182791578e+01,5.003175515383534844e+01,5.003151946180403087e+01,5.003127258706005165e+01,5.003101318652296925e+01,5.003073970431795914e+01,5.003045032436142492e+01,5.003014291286620363e+01,5.002981495009559865e+01,5.002946345119811866e+01,5.002908487643212254e+01,5.002867503128701543e+01,5.002822895660252556e+01,5.002774080753943053e+01,5.002720371829468604e+01,5.002660964766690199e+01,5.002594920086187358e+01,5.002521142790180875e+01,5.002438361071758521e+01,5.002345106872365932e+01,5.002239703105291113e+01,5.002120263400983902e+01,5.001984709920515115e+01,5.001830813730515501e+01,5.001656262056083335e+01,5.001458757892830675e+01,5.001236156579029313e+01,5.000986635544251158e+01,5.000708878706795701e+01,5.000402248886855716e+01,5.000066930378365271e+01,4.999704033904519207e+01,4.999315641240262664e+01,4.998904744550665669e+01,4.998475065365744285e+01,4.998030820124250795e+01,4.997576533750472549e+01,4.997116925607409144e+01,4.996656789696261569e+01,4.996200791370849714e+01,4.995753201743096383e+01,4.995317670051725401e+01,4.994897118220121968e+01,4.994493764298573524e+01,4.994109218121565874e+01,4.993744583477060672e+01,4.993400534596752749e+01,4.993077373937989449e+01,4.992775094048422346e+01,4.992493454534327668e+01,4.992232062094976897e+01,4.991990427852600476e+01,4.991767982145571381e+01,4.991564048120098107e+01,4.991377797879174238e+01,4.991208224813851757e+01,4.991054157710934902e+01,4.990914321921535901e+01,4.990787432171819660e+01,4.990672290452946669e+01,4.990567863550989358e+01,4.990473324370098140e+01,4.990388053286025638e+01,4.990311605822767405e+01,4.990243658972519825e+01,4.990183950328900409e+01,4.990132222644973581e+01,4.990088182619858514e+01,4.990051477972829730e+01,4.990021692429495204e+01,4.989998355037443645e+01,4.989980958642163245e+01,4.989968982259674846e+01,4.989961913012825789e+01,4.989959264695031038e+01,4.989960591431147918e+01,4.989965496047658888e+01,4.989973633545724141e+01,4.989984710511141941e+01,4.989998481470982483e+01,4.990014743204867642e+01,4.990033327913874217e+01,4.990054095995788686e+01,4.990076929006617235e+01,4.990101723225191677e+01,4.990128384091185865e+01,4.990156821661908992e+01,4.990186947131685713e+01,4.990218670379304200e+01,4.990251898452625312e+01,4.990286534862884338e+01,4.990322479541760003e+01,4.990359629308956357e+01,4.990397878703587509e+01,4.990437121045998481e+01,4.990477249614921362e+01,4.990518158845582519e+01,4.990559745475533759e+01,4.990601909585129192e+01,4.990644555497623003e+01,4.990687592519334004e+01,4.990730935512868172e+01,4.990774505306143993e+01,4.990818228947042456e+01,4.990862039818285467e+01,4.990905877629997178e+01,4.990949688308678134e+01,4.990993423801421613e+01,4.991037041813429909e+01,4.991080505495525443e+01,4.991123783096634270e+01,4.991166847594316636e+01,4.991209676314470300e+01,4.991252250549440816e+01,4.991294555181986681e+01,4.991336578320944994e+01,4.991378310952993758e+01,4.991419746613674135e+01,4.991460881079770928e+01,4.991501712084271958e+01,4.991542239054413699e+01,4.991582462872737835e+01,4.991622385660654260e+01,4.991662010583660702e+01,4.991701341677137549e+01,4.991740383691470839e+01,4.991779141955158394e+01,4.991817622254510667e+01,4.991855830728543708e+01,4.991893773777693610e+01,4.991931457985023712e+01,4.991968890048657670e+01,4.992006076724250363e+01,4.992043024776385352e+01,4.992079740937873567e+01,4.992116231876012478e+01,4.992152504164946691e+01,4.992188564263356909e+01,4.992224418496770966e+01,4.992260073043876645e+01,4.992295533926267126e+01,4.992330807001128790e+01,4.992365897956425158e+01,4.992400812308188307e+01,4.992435555399577396e+01,4.992470132401401628e+01,4.992504548313848289e+01,4.992538807969189918e+01,4.992572916035268094e+01,4.992606877019589007e+01,4.992640695273882301e+01,4.992674374999001685e+01,4.992707920250055054e+01,4.992741334941680975e+01,4.992774622853390554e+01,4.992807787634917815e+01,4.992840832811520357e+01,4.992873761789193310e+01,4.992906577859761086e+01,4.992939284205818495e+01,4.992971883905504171e+01,4.993004379937087123e+01,4.993036775183360021e+01,4.993069072435827849e+01,4.993101274398695466e+01,4.993133383692643434e+01,4.993165402858403468e+01,4.993197334360132800e+01,4.993229180588590310e+01,4.993260943864125068e+01,4.993292626439481552e+01,4.993324230502430083e+01,4.993355758178234538e+01,4.993387211531958769e+01,4.993418592570626657e+01,4.993449903245244315e+01,4.993481145452691550e+01,4.993512321037491120e+01,4.993543431793467846e+01,4.993574479465303284e+01,4.993605465749993755e+01,4.993636392298221693e+01,4.993667260715645995e+01,4.993698072564119173e+01,4.993728829362836308e+01,4.993759532589425731e+01,4.993790183680983574e+01,4.993820784035058580e+01,4.993851335010591441e+01,4.993881837928816481e+01,4.993912294074125668e+01,4.993942704694899959e+01,4.993973071004313624e+01,4.994003394181111588e+01,4.994033675370364733e+01,4.994063915684204602e+01,4.994094116202538913e+01,4.994124277973752868e+01,4.994154402015393401e+01,4.994184489314841358e+01,4.994214540829974425e+01,4.994244557489813019e+01,4.994274540195164036e+01,4.994304489819247550e+01,4.994334407208322801e+01,4.994364293182298553e+01,4.994394148535343447e+01,4.994423974036480729e+01,4.994453770430184392e+01,4.994483538436959691e+01,4.994513278753925078e+01,4.994542992055379926e+01,4.994572678993370118e+01,4.994602340198242985e+01,4.994631976279199392e+01,4.994661587824832338e+01,4.994691175403665540e+01,4.994720739564677814e+01,4.994750280837822487e+01,4.994779799734540404e+01,4.994809296748260863e+01,4.994838772354898992e+01,4.994868227013339634e+01,4.994897661165916958e+01,4.994927075238883418e+01,4.994956469642868768e+01,4.994985844773331962e+01,4.995015201011003825e+01,4.995044538722319771e+01,4.995073858259842581e+01,4.995103159962678063e+01,4.995132444156878648e+01,4.995161711155839868e+01,4.995190961260686180e+01,4.995220194760647558e+01,4.995249411933427552e+01,4.995278613045559268e+01,4.995307798352754958e+01,4.995336968100246366e+01,4.995366122523111585e+01,4.995395261846598345e+01,4.995424386286435237e+01,4.995453496049132269e+01,4.995482591332276456e+01,4.995511672324816033e+01,4.995540739207335434e+01,4.995569792152325306e+01,4.995598831324437583e+01,4.995627856880739870e+01,4.995656868970955600e+01,4.995685867737699226e+01,4.995714853316702886e+01,4.995743825837033825e+01,4.995772785421306850e+01,4.995801732185887545e+01,4.995830666241088380e+01,4.995859587691357717e+01,4.995888496635463127e+01,4.995917393166664056e+01,4.995946277372883770e+01,4.995975149336868526e+01,4.996004009136345303e+01,4.996032856844169601e+01,4.996061692528469678e+01,4.996090516252784397e+01,4.996119328076193966e+01,4.996148128053446413e+01,4.996176916235077670e+01,4.996205692667527387e+01,4.996234457393248363e+01,4.996263210450810988e+01,4.996291951875003434e+01,4.996320681696926869e+01,4.996349399944085690e+01,4.996378106640471373e+01,4.996406801806647024e+01,4.996435485459821280e+01,4.996464157613921486e+01,4.996492818279662629e+01,4.996521467464610566e+01,4.996550105173243139e+01,4.996578731407007012e+01,4.996607346164368124e+01,4.996635949440862134e+01,4.996664541229138479e+01,4.996693121519004421e+01,4.996721690297459162e+01,4.996750247548731494e+01,4.996778793254309647e+01,4.996807327392969711e+01,4.996835849940799790e+01,4.996864360871221322e+01,4.996892860155006844e+01,4.996921347760295617e+01,4.996949823652604294e+01,4.996978287794836859e+01,4.997006740147288895e+01,4.997035180667649712e+01,4.997063609311003773e+01,4.997092026029823586e+01,4.997120430773965438e+01,4.997148823490657321e+01,4.997177204124488270e+01,4.997205572617388469e+01,4.997233928908612199e+01,4.997262272934714389e+01,4.997290604629523614e+01,4.997318923924114387e+01,4.997347230746773050e+01,4.997375525022960829e+01,4.997403806675275462e+01,4.997432075623406433e+01,4.997460331784088083e+01,4.997488575071048444e+01,4.997516805394954531e+01,4.997545022663352654e+01,4.997573226780604472e+01,4.997601417647820199e+01,4.997629595162785421e+01,4.997657759219883644e+01,4.997685909710013874e+01,4.997714046520504638e+01,4.997742169535020196e+01,4.997770278633461061e+01,4.997798373691860974e+01,4.997826454582274636e+01,4.997854521172661890e+01,4.997882573326761957e+01,4.997910610903961981e+01,4.997938633759157767e+01,4.997966641742605987e+01,4.997994634699767147e+01,4.998022612471140036e+01,4.998050574892085507e+01,4.998078521792641027e+01,4.998106452997323856e+01,4.998134368324920018e+01,4.998162267588264029e+01,4.998190150594002290e+01,4.998218017142342973e+01,4.998245867026790279e+01,4.998273700033862355e+01,4.998301515942790729e+01,4.998329314525199862e+01,4.998357095544765372e+01,4.998384858756850946e+01,4.998412603908122520e+01,4.998440330736131187e+01,4.998468038968870530e+01,4.998495728324304110e+01,4.998523398509856719e+01,4.998551049221870102e+01,4.998578680145018183e+01,4.998606290951678943e+01,4.998633881301257986e+01,4.998661450839460230e+01,4.998688999197503335e+01,4.998716525991268611e+01,4.998744030820382278e+01,4.998771513267218580e+01,4.998798972895819048e+01,4.998826409250715841e+01,4.998853821855652058e+01,4.998881210212184101e+01,4.998908573798154720e+01,4.998935912066017551e+01,4.998963224441001785e+01,4.998990510319089964e+01,4.999017769064788297e+01,4.999045000008662498e+01,4.999072202444606461e+01,4.999099375626806818e+01,4.999126518766358629e+01,4.999153631027483868e+01,4.999180711523290199e+01,4.999207759310995414e+01,4.999234773386538677e+01,4.999261752678466308e+01,4.999288696040976276e+01,4.999315602245961543e+01,4.999342469973873904e+01,4.999369297803173851e+01,4.999396084198087209e+01,4.999422827494311150e+01,4.999449525882221934e+01,4.999476177387013109e+01,4.999502779845028755e+01,4.999529330875331823e+01,4.999555827845247080e+01,4.999582267828186133e+01,4.999608647551467300e+01,4.999634963330972681e+01,4.999661210988204374e+01,4.999687385743381185e+01,4.999713482075240734e+01,4.999739493533473222e+01,4.999765412481922056e+01,4.999791229737308385e+01,4.999816934044289241e+01,4.999842511282221125e+01,4.999867943206926668e+01
