,0,x diff,y diff
20.0,50.0,0.0,0.0
19.981268896775692,49.990971150035335,-0.018731103224308043,-0.009028849964664687
19.978028015481517,49.982057104385994,-0.003240881294175324,-0.008914045649341062
19.973370090284103,49.97585935869027,-0.004657925197413704,-0.00619774569572229
19.97613070937794,49.96508753926041,0.002760619093837846,-0.010771819429862717
19.98559687387467,49.96777337677939,0.00946616449672888,0.0026858375189817707
20.00679046280723,49.96969264338097,0.021193588932561624,0.0019192666015754867
20.044491409028588,49.968569341558094,0.037700946221356446,-0.0011233018228722358
20.092468846296313,49.96948335481954,0.04797743726772552,0.0009140132614433583
20.1533028579448,49.968669975131974,0.06083401164848823,-0.0008133796875640087
20.22834770133448,49.96612724399657,0.07504484338967998,-0.002542731135406484
20.311348241978656,49.96482420139127,0.08300054064417495,-0.001303042605300675
20.406335719994377,49.96205631310617,0.09498747801572094,-0.002767888285099218
20.505981004449772,49.95992264890247,0.099645284455395,-0.0021336642036970943
20.611827462433926,49.958536849125686,0.10584645798415337,-0.0013857997767843244
20.72147713470512,49.956989246968455,0.1096496722711926,-0.0015476021572311538
20.832285269122742,49.95593423357503,0.11080813441762416,-0.001055013393425952
20.94344702165678,49.95509776794954,0.11116175253403782,-0.0008364656254897795
21.05479422114599,49.95439825059956,0.11134719948920946,-0.0006995173499788621
21.16631613302493,49.95384740389051,0.11152191187894189,-0.0005508467090535873
21.27807928600729,49.95351547791453,0.11176315298235906,-0.00033192597597775375
21.39032944973913,49.95363456669986,0.11225016373184005,0.00011908878533262168
21.503558625322622,49.95466316433091,0.11322917558349133,0.0010285976310484557
21.618023624964493,49.95683211890216,0.1144649996418714,0.002168954571253323
21.733405759024173,49.9598160491856,0.11538213405967923,0.002983930283434688
21.849331925590054,49.96321028627578,0.11592616656588106,0.003394237090184049
21.965625018480573,49.96676010790887,0.11629309289051903,0.0035498216330864807
22.082240370624866,49.970303902609956,0.11661535214429364,0.003543794701087677
22.199192813393868,49.97371992329237,0.11695244276900141,0.0034160206824154216
22.316512711795763,49.9769130676751,0.11731989840189527,0.003193144382727553
22.434218792833256,49.97981975450668,0.11770608103749325,0.0029066868315794636
22.55230518958841,49.98241253156999,0.11808639675515309,0.0025927770633131786
22.670742035321148,49.984696285167786,0.11843684573273805,0.0022837535977942025
22.789484445213258,49.98669769352314,0.1187424098921106,0.0020014083553547835
22.9084829402772,49.988453605499544,0.11899849506394133,0.0017559119764030129
23.027690991233637,49.99000235906181,0.11920805095643772,0.0015487535622682458
23.147068808062667,49.991378932775476,0.11937781682902937,0.0013765737136637313
23.266584336745666,49.992613037333975,0.11951552868299942,0.0012341045584989274
23.386212728098766,49.99372891557527,0.11962839135309977,0.0011158782412934443
23.505935199023646,49.99474592576377,0.11972247092488075,0.0010170101885051963
23.62573779659312,49.99567937192506,0.11980259756947476,0.0009334461612837686
23.745610291133772,49.996541323263195,0.11987249454065108,0.0008619513381376009
23.865545268512832,49.99734132278743,0.11993497737906011,0.0007999995242329305
23.985537419891294,49.9980869624806,0.11999215137846164,0.0007456396931715403
24.10558300046299,49.9987843347524,0.1200455805716949,0.0006973722718015551
24.225679423141358,49.99943838041717,0.12009642267836895,0.0006540456647670112
24.345824956130173,50.000053154364295,0.12014553298881481,0.0006147739471273894
24.4660184988606,50.00063202746647,0.12019354273042637,0.0005788731021780791
24.58625941638746,50.00117783978061,0.12024091752686061,0.00054581231413664
24.706547417134544,50.00169301680633,0.12028800074708457,0.0005151770257185717
24.826882462687433,50.00217965781549,0.12033504555288843,0.0004866410091608486
24.94726470124442,50.00263960308915,0.1203822385569886,0.000459945273661333
25.06769441851896,50.00307448522337,0.12042971727453988,0.00043488213422193667
25.188172001506782,50.00348576839456,0.12047758298782085,0.000411283171189325
25.308697911727414,50.0038747785175,0.12052591022063197,0.00038901012293734993
25.429272665432727,50.00424272650898,0.12057475370531279,0.0003679479914779904
25.549896818927127,50.00459072632849,0.12062415349440059,0.0003479998195103917
25.67057095762625,50.00491980905937,0.12067413869912258,0.0003290827308859434
25.791295687838424,50.00523093398629,0.12072473021217434,0.0003111249269167615
25.912071630518646,50.00552499739215,0.12077594268022196,0.0002940634058603564
26.03289941644207,50.00580283962175,0.12082778592342436,0.00027784222960036686
26.153779682391107,50.00606525082586,0.12088026594903667,0.0002624112041118565
26.274713068059565,50.00631297569847,0.12093338566845802,0.0002477248726080461
26.39570021345872,50.0065467174431,0.12098714539915534,0.0002337417446298673
26.516741756670775,50.00676714114611,0.12104154321205485,0.00022042370301278424
26.637838331840005,50.006974876690684,0.12109657516922923,0.00020773554457065302
26.75899056732502,50.007170521312055,0.12115223548501675,0.00019564462137111605
26.880199083959976,50.00735464186928,0.12120851663495458,0.0001841205572219451
27.001464493390195,50.007527776889916,0.1212654094302188,0.00017313502063842634
27.122787396460662,50.00769043842973,0.12132290307046745,0.00016266153981092657
27.244168381644844,50.007843113778804,0.12138098518418161,0.00015267534907792424
27.36560802350774,50.00798626703758,0.1214396418628958,0.00014315325877589657
27.487106881201495,50.00812034058022,0.12149885769375501,0.00013407354263961224
27.60866549699472,50.008245756418496,0.12155861579322647,0.00012541583827641034
27.73028439483847,50.00836291747593,0.12161889784374935,0.00011716105743175831
27.851964078972888,50.00847220877972,0.12167968413441699,0.00010929130379366825
27.973705032578916,50.00857399857623,0.12174095360602877,0.00010178979650987685
28.095507716479606,50.00866863937437,0.1218026839006896,9.464079813881199e-05
28.217372567895318,50.008756468920616,0.12186485141571168,8.782954624564354e-05
28.339299999256795,50.008837811108585,0.12192743136147755,8.134218796840287e-05
28.461290397079694,50.008912976825656,0.12199039782289844,7.516571707100184e-05
28.583344120903604,50.00898226473897,0.12205372382391033,6.928791331262119e-05
28.7054615022982,50.00904596202283,0.12211738139459527,6.369728386346196e-05
28.827642843938676,50.00910434502952,0.12218134164047711,5.8383006688700334e-05
28.94988841875225,50.00915767990544,0.12224557481357223,5.3334875921962066e-05
29.072198469137103,50.00920622315458,0.12231005038485421,4.85432491359461e-05
29.194573206254958,50.00925022215117,0.1223747371178554,4.399899658835693e-05
29.317012809398097,50.009289915603695,0.12243960314313895,3.9693452528410944e-05
29.43951742543162,50.00932553397227,0.12250461603352392,3.56183685781275e-05
29.562087168311525,50.00935729984157,0.12256974287990374,3.176586929498626e-05
29.684722118679154,50.0093854282516,0.12263495036762961,2.8128410029637507e-05
29.80742232353261,50.00941012698875,0.12270020485345512,2.4698737149719818e-05
29.93018779597567,50.00943159683944,0.12276547244306002,2.146985069373386e-05
30.053018515044904,50.00945003180906,0.12283071906923482,1.843496961839719e-05
30.175914425615755,50.00946561930874,0.12289591057085048,1.5587499682112593e-05
30.298875438388468,50.00947854031276,0.12296101277271276,1.29210040213934e-05
30.421901429954946,50.009488969489304,0.12302599156647887,1.0429176541038032e-05
30.544992242947735,50.00949707530744,0.12309081299278901,8.105818139370058e-06
30.668147686272494,50.009503020123255,0.1231554433247588,5.9448158111763405e-06
30.791367535425557,50.0095069602479,0.12321984915306317,3.94012464255411e-06
30.914651532898237,50.00950904600062,0.12328399747267937,2.0857527260886854e-06
31.03799938866981,50.00950942174952,0.12334785577157348,3.7574889688585245e-07
31.161410780791133,50.00950822594289,0.1234113921213229,-1.195806632381391e-06
31.284885356061064,50.00950559113393,0.12347457526993111,-2.6348089576799794e-06
31.408422730797916,50.009501644001446,0.123537374736852,-3.947132483972382e-06
31.532022491708247,50.00949650536904,0.12359976091033076,-5.138632403145493e-06
31.655684196855326,50.00949029022524,0.12366170514707875,-6.215143805832213e-06
31.77940737672967,50.00948310774666,0.123723179874343,-7.18247857633969e-06
31.903191535423957,50.009475061326334,0.12378415869428849,-8.04642032647962e-06
