,0.0,2.0202020202020202e-07,4.0404040404040405e-07,6.060606060606061e-07,8.080808080808081e-07,1.01010101010101e-06,1.2121212121212122e-06,1.414141414141414e-06,1.6161616161616162e-06,1.8181818181818183e-06,2.02020202020202e-06,2.222222222222222e-06,2.4242424242424244e-06,2.6262626262626263e-06,2.828282828282828e-06,3.0303030303030305e-06,3.2323232323232324e-06,3.4343434343434343e-06,3.6363636363636366e-06,3.8383838383838385e-06,4.04040404040404e-06,4.242424242424242e-06,4.444444444444444e-06,4.646464646464647e-06,4.848484848484849e-06,5.050505050505051e-06,5.2525252525252526e-06,5.4545454545454545e-06,5.656565656565656e-06,5.858585858585859e-06,6.060606060606061e-06,6.262626262626263e-06,6.464646464646465e-06,6.666666666666667e-06,6.8686868686868685e-06,7.0707070707070704e-06,7.272727272727273e-06,7.474747474747475e-06,7.676767676767677e-06,7.87878787878788e-06,8.08080808080808e-06,8.282828282828283e-06,8.484848484848485e-06,8.686868686868687e-06,8.888888888888888e-06,9.090909090909091e-06,9.292929292929294e-06,9.494949494949495e-06,9.696969696969698e-06,9.898989898989899e-06,1.0101010101010101e-05,1.0303030303030302e-05,1.0505050505050505e-05,1.0707070707070708e-05,1.0909090909090909e-05,1.1111111111111112e-05,1.1313131313131313e-05,1.1515151515151515e-05,1.1717171717171718e-05,1.191919191919192e-05,1.2121212121212122e-05,1.2323232323232323e-05,1.2525252525252526e-05,1.2727272727272727e-05,1.292929292929293e-05,1.3131313131313132e-05,1.3333333333333333e-05,1.3535353535353536e-05,1.3737373737373737e-05,1.393939393939394e-05,1.4141414141414141e-05,1.4343434343434344e-05,1.4545454545454546e-05,1.4747474747474747e-05,1.494949494949495e-05,1.5151515151515151e-05,1.5353535353535354e-05,1.5555555555555555e-05,1.575757575757576e-05,1.595959595959596e-05,1.616161616161616e-05,1.6363636363636363e-05,1.6565656565656567e-05,1.6767676767676768e-05,1.696969696969697e-05,1.7171717171717173e-05,1.7373737373737375e-05,1.7575757575757576e-05,1.7777777777777777e-05,1.797979797979798e-05,1.8181818181818182e-05,1.8383838383838383e-05,1.8585858585858588e-05,1.878787878787879e-05,1.898989898989899e-05,1.919191919191919e-05,1.9393939393939395e-05,1.9595959595959596e-05,1.9797979797979797e-05,2e-05
0.208,5001.0,5001.0,5001.0,5001.0,5001.0,5001.0,5001.0,5001.0,4999.866666666667,4998.533333333334,4988.2,4981.766666666666,4972.8,4965.533333333334,4959.866666666667,4929.833333333333,4919.533333333334,4868.5,4853.233333333334,4851.266666666666,4817.7,4788.433333333333,4767.833333333333,4743.7,4729.333333333333,4715.133333333333,4694.1,4685.2,4656.966666666666,4639.333333333333,4631.566666666667,4600.766666666666,4591.033333333334,4570.833333333333,4567.666666666667,4553.466666666666,4535.033333333334,4518.733333333334,4508.333333333333,4500.6,4492.633333333333,4489.7,4469.933333333333,4462.366666666667,4448.966666666666,4440.266666666666,4422.633333333333,4420.666666666667,4407.833333333333,4391.866666666667,4396.466666666666,4378.733333333334,4374.0,4360.766666666666,4351.9,4345.1,4335.2,4331.133333333333,4321.1,4315.133333333333,4308.233333333334,4303.9,4292.0,4288.766666666666,4274.6,4267.266666666666,4267.066666666667,4255.233333333334,4248.166666666667,4246.6,4238.566666666667,4229.533333333334,4229.466666666666,4219.866666666667,4208.2,4205.366666666667,4198.433333333333,4194.866666666667,4189.366666666667,4183.733333333334,4176.4,4172.3,4164.833333333333,4159.466666666666,4151.666666666667,4147.266666666666,4142.2,4135.633333333333,4134.066666666667,4126.066666666667,4120.533333333334,4119.1,4113.033333333334,4108.466666666666,4102.066666666667,4097.433333333333,4091.3333333333335,4090.633333333333,4083.3,4078.5333333333333
0.2158,3200.133333333333,3220.5333333333333,3227.6,3205.5666666666666,3153.8333333333335,3231.233333333333,3206.3,3207.766666666667,3213.233333333333,3118.233333333333,3124.5666666666666,3172.6666666666665,3070.633333333333,3006.766666666667,3007.0333333333333,3010.6666666666665,2989.2,2973.9333333333334,2980.7,2965.3,2967.4333333333334,2936.0333333333333,2941.4666666666667,2904.233333333333,2894.6666666666665,2891.4666666666667,2883.4,2886.4,2862.5666666666666,2863.4,2843.733333333333,2858.9666666666667,2855.9,2838.233333333333,2838.0333333333333,2840.3,2835.766666666667,2816.5333333333333,2806.3,2806.0333333333333,2813.0666666666666,2787.3333333333335,2793.2,2796.766666666667,2779.1666666666665,2768.633333333333,2783.6,2763.5333333333333,2771.5333333333333,2763.8333333333335,2763.0333333333333,2753.0666666666666,2757.3333333333335,2743.7,2749.133333333333,2742.6,2739.633333333333,2731.0666666666666,2730.3,2726.766666666667,2730.4333333333334,2721.5666666666666,2716.3333333333335,2714.3,2717.366666666667,2714.0333333333333,2711.4333333333334,2701.5666666666666,2696.5666666666666,2692.4666666666667,2701.9666666666667,2691.1666666666665,2690.9666666666667,2694.0666666666666,2685.4333333333334,2685.133333333333,2671.5333333333333,2678.6666666666665,2671.133333333333,2671.3333333333335,2669.866666666667,2664.8,2670.8,2662.133333333333,2660.9666666666667,2657.9,2654.633333333333,2650.6666666666665,2651.1,2653.4333333333334,2647.1666666666665,2644.3333333333335,2642.133333333333,2638.5666666666666,2637.866666666667,2639.3333333333335,2637.0333333333333,2634.0,2634.9333333333334,2628.866666666667
0.2236,2507.0666666666666,2481.5333333333333,2500.866666666667,2440.1666666666665,2460.9333333333334,2471.9666666666667,2435.6666666666665,2492.1,2461.8,2490.4,2424.0,2452.5333333333333,2428.5333333333333,2408.1,2419.9333333333334,2399.4666666666667,2392.3333333333335,2360.5,2368.9,2366.7,2351.6,2357.8,2352.5333333333333,2355.233333333333,2320.8333333333335,2315.8,2324.2,2300.266666666667,2285.133333333333,2285.6,2301.9333333333334,2287.8,2279.5333333333333,2297.6666666666665,2275.8333333333335,2271.4,2261.0333333333333,2262.5666666666666,2256.3,2270.233333333333,2256.6666666666665,2252.9333333333334,2237.866666666667,2240.5,2242.5333333333333,2235.4666666666667,2231.5,2231.5666666666666,2225.3333333333335,2216.6,2227.2,2223.1666666666665,2213.366666666667,2208.766666666667,2212.633333333333,2206.3333333333335,2204.5,2201.6666666666665,2208.8333333333335,2194.233333333333,2201.6666666666665,2200.133333333333,2192.866666666667,2190.0333333333333,2185.2,2181.5333333333333,2177.866666666667,2184.8333333333335,2178.0333333333333,2178.7,2181.0,2173.766666666667,2169.0666666666666,2170.0666666666666,2165.3333333333335,2166.2,2165.133333333333,2160.7,2168.1,2157.1666666666665,2162.6,2152.4666666666667,2155.233333333333,2153.5333333333333,2153.5333333333333,2150.233333333333,2146.7,2144.8333333333335,2147.366666666667,2144.6,2145.4,2142.5333333333333,2142.0,2139.3333333333335,2137.766666666667,2134.133333333333,2136.4333333333334,2137.3333333333335,2132.9,2128.0333333333333
0.2314,2082.0666666666666,2098.266666666667,2096.6666666666665,2093.5,2117.233333333333,2111.6666666666665,2113.0,2094.733333333333,2125.866666666667,2118.5,2097.866666666667,2126.733333333333,2130.6,2114.4333333333334,2109.8333333333335,2058.8,2060.866666666667,2053.0666666666666,2078.1,2073.633333333333,2037.1666666666667,2080.633333333333,2041.6,2073.8333333333335,2039.9333333333334,2024.5666666666666,2006.1666666666667,1997.4,2038.0666666666666,2000.0666666666666,2020.2333333333333,2006.5333333333333,1990.0,1983.3,1974.0333333333333,1987.0333333333333,1996.6333333333334,1979.3,1977.9333333333334,1969.4333333333334,1965.4333333333334,1968.0,1959.0666666666666,1961.6,1962.1666666666667,1964.9666666666667,1952.2666666666667,1937.8,1943.7666666666667,1953.9,1939.4,1947.1333333333334,1937.1333333333334,1941.3,1937.2666666666667,1940.0333333333333,1929.2,1919.8,1936.3333333333333,1928.8,1926.1,1912.2333333333333,1928.6333333333334,1918.9,1922.4666666666667,1913.9666666666667,1916.5333333333333,1908.8,1908.2333333333333,1912.5333333333333,1905.4333333333334,1909.0666666666666,1908.1666666666667,1901.8666666666666,1900.4333333333334,1903.1666666666667,1897.9,1904.4666666666667,1899.6333333333334,1897.7,1893.8666666666666,1897.5333333333333,1891.5333333333333,1890.5333333333333,1895.6333333333334,1888.8,1891.3666666666666,1884.7333333333333,1884.9666666666667,1881.0666666666666,1882.0333333333333,1878.5,1884.1666666666667,1878.0333333333333,1879.4333333333334,1876.3666666666666,1875.4,1874.7333333333333,1869.3333333333333,1871.0
0.2392,1979.4,1929.8,1910.2333333333333,1923.5333333333333,1927.1333333333334,1946.0666666666666,1906.8333333333333,1962.2333333333333,1927.7,1916.2333333333333,1890.2333333333333,1910.5333333333333,1888.9,1880.8333333333333,1858.6666666666667,1894.2333333333333,1900.4333333333334,1884.6666666666667,1869.5333333333333,1886.5666666666666,1884.2333333333333,1879.8666666666666,1869.8,1857.8333333333333,1847.3333333333333,1844.9666666666667,1846.3,1845.5333333333333,1821.9666666666667,1836.2,1832.7333333333333,1820.6333333333334,1816.3666666666666,1818.1,1819.3,1833.1666666666667,1793.0333333333333,1809.1333333333334,1813.0666666666666,1833.8333333333333,1800.8666666666666,1794.8,1813.7666666666667,1791.2666666666667,1791.1666666666667,1791.0333333333333,1781.5666666666666,1793.8,1779.8333333333333,1780.4666666666667,1799.5666666666666,1781.9666666666667,1775.7666666666667,1773.5333333333333,1788.3,1771.4333333333334,1774.4666666666667,1765.6666666666667,1775.5,1764.3,1761.4666666666667,1761.1,1765.0333333333333,1763.3666666666666,1753.0333333333333,1751.9666666666667,1756.1666666666667,1749.9,1756.2666666666667,1752.3666666666666,1746.4333333333334,1753.0666666666666,1748.4,1745.6,1747.0666666666666,1746.4666666666667,1748.6333333333334,1739.3333333333333,1738.5666666666666,1737.6,1740.9,1740.6333333333334,1735.4666666666667,1736.3333333333333,1734.2333333333333,1738.1666666666667,1732.0,1729.2666666666667,1723.7666666666667,1732.5666666666666,1724.1666666666667,1720.7666666666667,1724.6333333333334,1725.4,1722.6666666666667,1724.0,1721.7,1724.3666666666666,1723.2666666666667,1719.0666666666666
0.247,1783.5,1783.0333333333333,1799.0666666666666,1769.8666666666666,1783.6666666666667,1765.8,1791.2333333333333,1767.0,1826.9,1760.4666666666667,1786.8,1772.0333333333333,1792.6666666666667,1769.0666666666666,1762.5333333333333,1767.2,1788.8333333333333,1751.1,1764.8,1767.4333333333334,1749.7,1751.9333333333334,1759.2666666666667,1752.3333333333333,1757.5333333333333,1756.8666666666666,1738.9,1761.8333333333333,1741.2666666666667,1758.2333333333333,1730.8,1740.5,1744.2666666666667,1722.1666666666667,1743.8666666666666,1725.6666666666667,1722.3,1697.5666666666666,1713.5,1695.0,1714.8,1712.4666666666667,1685.3666666666666,1693.2666666666667,1693.6,1697.0,1696.3,1703.7333333333333,1700.2666666666667,1681.1,1683.0,1684.2666666666667,1684.5666666666666,1683.8,1674.0,1675.8666666666666,1665.0333333333333,1665.3333333333333,1671.6666666666667,1663.3,1664.8666666666666,1676.2333333333333,1670.1666666666667,1663.5333333333333,1655.1666666666667,1660.8333333333333,1660.7666666666667,1657.7,1660.5,1651.9333333333334,1655.2,1665.0,1656.9666666666667,1645.7666666666667,1645.3,1644.2,1642.1,1651.0333333333333,1641.8666666666666,1647.2333333333333,1638.0,1640.1666666666667,1642.6666666666667,1637.6333333333334,1640.1666666666667,1635.5,1641.0666666666666,1633.4333333333334,1633.6,1633.6666666666667,1643.1,1631.7666666666667,1635.1,1630.2666666666667,1634.8666666666666,1637.8333333333333,1624.0,1625.7,1627.7,1627.9333333333334
0.2548,1718.5,1715.0,1716.1333333333334,1709.1333333333334,1711.7666666666667,1708.0333333333333,1690.6,1707.8333333333333,1730.9666666666667,1708.5666666666666,1704.9666666666667,1712.1,1731.1,1703.6666666666667,1716.7333333333333,1718.7333333333333,1686.3333333333333,1707.1666666666667,1722.3333333333333,1696.9,1698.2,1677.9666666666667,1698.9,1675.7666666666667,1703.1333333333334,1676.7333333333333,1675.3333333333333,1683.1,1682.6666666666667,1666.0,1689.6,1663.7666666666667,1675.0666666666666,1675.3333333333333,1669.4,1661.2,1638.2,1663.9,1644.4666666666667,1658.4333333333334,1646.4666666666667,1685.0,1642.6,1637.6,1634.1666666666667,1642.4666666666667,1631.9,1648.7,1641.2333333333333,1634.5666666666666,1628.8666666666666,1644.6333333333334,1619.4666666666667,1627.5,1610.4333333333334,1616.1333333333334,1607.7666666666667,1626.0333333333333,1612.9666666666667,1627.6666666666667,1615.1666666666667,1615.4666666666667,1602.7,1601.6333333333334,1602.0666666666666,1600.1,1607.6333333333334,1596.5666666666666,1594.9333333333334,1600.0333333333333,1604.1,1588.3,1594.1333333333334,1588.1,1590.2,1589.9666666666667,1591.7333333333333,1589.7666666666667,1580.4666666666667,1588.0,1580.4333333333334,1584.4666666666667,1590.0,1586.4666666666667,1578.6,1575.3333333333333,1575.5,1575.3,1578.4,1572.8333333333333,1585.8,1571.8,1573.0666666666666,1569.2666666666667,1571.8,1563.3,1574.2,1569.9,1569.4333333333334,1566.4
0.2626,1659.0,1688.1666666666667,1693.9666666666667,1668.9,1679.6666666666667,1689.2333333333333,1689.1333333333334,1655.4666666666667,1649.9333333333334,1664.5666666666666,1687.2333333333333,1690.8333333333333,1673.8666666666666,1661.7333333333333,1672.1333333333334,1667.4666666666667,1652.8333333333333,1658.2333333333333,1663.7666666666667,1675.6,1661.0333333333333,1641.8333333333333,1655.3,1651.6,1643.2,1663.3666666666666,1660.8333333333333,1650.5666666666666,1661.8,1628.0,1628.5,1644.3666666666666,1639.9,1644.4,1619.4,1612.0666666666666,1631.2666666666667,1632.1333333333334,1631.8333333333333,1609.5666666666666,1613.4666666666667,1618.2,1617.4666666666667,1600.0,1611.9666666666667,1607.9666666666667,1602.2,1606.3,1578.5666666666666,1608.9333333333334,1591.5666666666666,1592.9666666666667,1585.5,1585.0666666666666,1589.6666666666667,1580.5666666666666,1587.5333333333333,1589.3333333333333,1598.4,1577.6,1582.1,1578.6333333333334,1568.6666666666667,1583.3,1574.1,1576.0333333333333,1570.3666666666666,1578.2,1562.4666666666667,1567.1666666666667,1572.3666666666666,1560.5333333333333,1565.8666666666666,1570.0666666666666,1563.7333333333333,1559.1666666666667,1554.4666666666667,1558.1,1550.9666666666667,1567.7666666666667,1553.9,1552.1,1549.8333333333333,1551.6,1556.5666666666666,1542.4333333333334,1547.4333333333334,1543.4,1538.9666666666667,1539.2333333333333,1541.9,1537.7666666666667,1539.9666666666667,1543.9666666666667,1540.5,1538.3,1536.3,1539.0,1533.4666666666667,1535.8333333333333
0.2704,1661.6666666666667,1667.9,1653.4333333333334,1703.1,1684.5666666666666,1683.4333333333334,1668.2,1654.6333333333334,1675.4,1682.5333333333333,1703.8666666666666,1687.1,1695.8333333333333,1653.9666666666667,1660.3666666666666,1680.9,1668.1,1638.8333333333333,1631.4333333333334,1669.9333333333334,1656.1,1663.1,1664.0,1632.8333333333333,1632.8666666666666,1634.5,1636.6,1654.8,1658.5333333333333,1617.9,1636.3666666666666,1657.0666666666666,1638.8333333333333,1642.5333333333333,1615.5666666666666,1623.6333333333334,1613.8666666666666,1650.0666666666666,1616.2333333333333,1629.0333333333333,1603.1666666666667,1617.0333333333333,1594.8333333333333,1601.3666666666666,1583.0666666666666,1610.0,1610.1,1607.4,1588.5333333333333,1593.6666666666667,1585.9333333333334,1604.0,1589.2666666666667,1587.5333333333333,1580.0333333333333,1588.9,1569.9333333333334,1566.5,1575.1333333333334,1584.9,1568.5,1571.6333333333334,1563.8333333333333,1567.7666666666667,1573.0333333333333,1554.6333333333334,1561.9666666666667,1560.7,1558.1666666666667,1570.2666666666667,1559.2666666666667,1564.4666666666667,1557.5666666666666,1553.2333333333333,1545.4333333333334,1546.4,1543.4333333333334,1546.3,1552.8333333333333,1553.7666666666667,1538.3,1551.2333333333333,1536.7333333333333,1557.0333333333333,1542.9,1539.7333333333333,1547.7666666666667,1545.8,1532.2333333333333,1529.7,1540.8666666666666,1532.4333333333334,1532.6666666666667,1540.1,1536.9,1534.5333333333333,1529.0,1536.8333333333333,1528.4,1526.3
